epoch,step,train_loss_step,val_loss_step
,86,,0.15751774609088898
,87,,0.12555554509162903
,88,,0.270515114068985
,89,,0.13041527569293976
,90,,0.12911191582679749
,91,,0.16604304313659668
,92,,0.20890197157859802
,93,,0.1556364744901657
,94,,0.15717218816280365
,95,,0.1439981758594513
,96,,0.16098390519618988
,97,,0.1591036319732666
,98,,0.1810561716556549
,99,,0.15380127727985382
,100,,0.15917573869228363
,101,,0.1801600307226181
,102,,0.13730952143669128
,103,,0.13448552787303925
,104,,0.16184136271476746
,105,,0.16274844110012054
,106,,0.21267983317375183
,107,,0.15691891312599182
,108,,0.2507440149784088
,109,,0.1435393989086151
,110,,0.1426304280757904
,111,,0.15001408755779266
,112,,0.18217286467552185
,113,,0.15682673454284668
,114,,0.12926466763019562
,115,,0.12814867496490479
,116,,0.20046155154705048
,117,,0.15889732539653778
,118,,0.16277587413787842
,119,,0.16187900304794312
,120,,0.13358423113822937
,121,,0.15345808863639832
,122,,0.1601371467113495
,123,,0.14989472925662994
,124,,0.14301380515098572
,125,,0.1338741034269333
,126,,0.14072322845458984
,127,,0.13493916392326355
,128,,0.21697306632995605
,129,,0.1589600294828415
,130,,0.14480066299438477
,131,,0.12851482629776
,132,,0.14343121647834778
,133,,0.16593897342681885
,134,,0.1452249139547348
,135,,0.16217124462127686
,136,,0.21721214056015015
,137,,0.26251786947250366
,138,,0.15382152795791626
,139,,0.1966376006603241
,140,,0.14121626317501068
,141,,0.13453622162342072
,142,,0.20665115118026733
,143,,0.15997548401355743
,144,,0.1632932722568512
,145,,0.1402721107006073
,146,,0.12858226895332336
,147,,0.13164816796779633
,148,,0.16121827065944672
,149,,0.15834759175777435
,150,,0.16043534874916077
,151,,0.24988572299480438
,152,,0.14688429236412048
,153,,0.16377408802509308
,154,,0.15238434076309204
,155,,0.17947736382484436
,156,,0.14070959389209747
,157,,0.19974206387996674
,158,,0.16263549029827118
,159,,0.15149562060832977
,160,,0.14101901650428772
,161,,0.2013392448425293
,162,,0.2639977037906647
,163,,0.24887710809707642
,164,,0.15990953147411346
,165,,0.12578916549682617
,166,,0.15532146394252777
,167,,0.13285385072231293
,168,,0.2691914737224579
,169,,0.1465577483177185
,170,,0.14384400844573975
,171,,0.15541937947273254
,172,,0.14477577805519104
,173,,0.14104808866977692
,174,,0.13111135363578796
,175,,0.1808299869298935
,176,,0.15347066521644592
,177,,0.23336857557296753
,178,,0.15931247174739838
,179,,0.14411284029483795
,180,,0.13418881595134735
,181,,0.2489004135131836
,182,,0.16188478469848633
,183,,0.16302208602428436
,184,,0.13719120621681213
,185,,0.2666771113872528
,186,,0.14935746788978577
,187,,0.1503739207983017
,188,,0.22721965610980988
,189,,0.12696564197540283
,190,,0.1553107351064682
,191,,0.14291124045848846
,192,,0.12846146523952484
,193,,0.14742961525917053
,194,,0.1266322284936905
,195,,0.1258043348789215
,196,,0.25972625613212585
,197,,0.2713627815246582
,198,,0.13691513240337372
,199,,0.15149256587028503
,200,,0.13710875809192657
,201,,0.13566388189792633
,202,,0.15224333107471466
,203,,0.16075752675533295
,204,,0.2587610185146332
,205,,0.1857009381055832
,206,,0.1457596719264984
,207,,0.14477185904979706
,208,,0.16628506779670715
,209,,0.1439148485660553
,210,,0.16135920584201813
,211,,0.15862400829792023
,212,,0.18689823150634766
,213,,0.13531494140625
,214,,0.14261199533939362
,215,,0.25018543004989624
,216,,0.16282889246940613
,217,,0.14332810044288635
,218,,0.159421905875206
,219,,0.16203966736793518
,220,,0.14073948562145233
,221,,0.1346408724784851
,222,,0.1296447068452835
,223,,0.14318783581256866
,224,,0.1645423173904419
,225,,0.1548842042684555
,226,,0.16326837241649628
,227,,0.15841209888458252
,228,,0.13410712778568268
,229,,0.16291414201259613
,230,,0.15678854286670685
,231,,0.1587831974029541
,232,,0.15246155858039856
,233,,0.14402207732200623
,234,,0.15591128170490265
,235,,0.14513495564460754
,236,,0.2571437358856201
,237,,0.16252556443214417
,238,,0.1609315574169159
,239,,0.13574448227882385
,240,,0.15471038222312927
,241,,0.17560715973377228
,242,,0.15656845271587372
,243,,0.14330589771270752
,244,,0.28029942512512207
,245,,0.16227711737155914
,246,,0.17683954536914825
,247,,0.1316574066877365
,248,,0.1576930433511734
,249,,0.1679879128932953
,250,,0.14949311316013336
,251,,0.13176663219928741
,252,,0.15997976064682007
,253,,0.1619444191455841
,254,,0.1489396095275879
,255,,0.13329604268074036
,256,,0.12610337138175964
,257,,0.13435231149196625
,258,,0.19282051920890808
,259,,0.13400320708751678
,260,,0.15931354463100433
,261,,0.15087172389030457
,262,,0.17562413215637207
,263,,0.13565516471862793
,264,,0.152804434299469
,265,,0.14068345725536346
,266,,0.21565574407577515
,267,,0.15135076642036438
,268,,0.20859162509441376
,269,,0.16236603260040283
,270,,0.17133136093616486
,271,,0.16127978265285492
,272,,0.19726721942424774
,273,,0.19052842259407043
,274,,0.2161674052476883
,275,,0.129551962018013
,276,,0.18959848582744598
,277,,0.14490582048892975
,278,,0.14880485832691193
,279,,0.2593421936035156
,280,,0.1410275548696518
,281,,0.1584663987159729
,282,,0.13509616255760193
,283,,0.16439196467399597
,284,,0.14304982125759125
,285,,0.16261696815490723
,286,,0.156804159283638
,287,,0.14128273725509644
,288,,0.13178463280200958
,289,,0.14707410335540771
,290,,0.12439525127410889
,291,,0.12292154878377914
,292,,0.13386882841587067
,293,,0.1258804053068161
,294,,0.16281285881996155
,295,,0.15886574983596802
,296,,0.1380850076675415
,297,,0.2762632668018341
,298,,0.1627444177865982
,299,,0.13579267263412476
,300,,0.16477909684181213
,301,,0.15801604092121124
,302,,0.17432589828968048
,303,,0.15229080617427826
,304,,0.14776518940925598
,305,,0.13203831017017365
,306,,0.16750012338161469
,307,,0.17378486692905426
,308,,0.1369241625070572
,309,,0.15657790005207062
,310,,0.1580134630203247
,311,,0.1796334981918335
,312,,0.15176115930080414
,313,,0.155064195394516
,314,,0.20439617335796356
,315,,0.2657897174358368
,316,,0.1489662230014801
,317,,0.14348268508911133
,318,,0.17162470519542694
,319,,0.1484551727771759
,320,,0.1640479415655136
,321,,0.14836913347244263
,322,,0.1825851947069168
,323,,0.16233311593532562
,324,,0.15648069977760315
,325,,0.19661559164524078
,326,,0.1425066590309143
,327,,0.1512930542230606
,328,,0.15455521643161774
,329,,0.26354989409446716
,330,,0.14681117236614227
,331,,0.15781842172145844
,332,,0.2591523230075836
,333,,0.14276567101478577
,334,,0.16954158246517181
,335,,0.16533172130584717
,336,,0.12579631805419922
,337,,0.16870705783367157
,338,,0.1379283368587494
,339,,0.1584613025188446
,340,,0.13311970233917236
,341,,0.132111057639122
,342,,0.16422373056411743
,343,,0.14943262934684753
,344,,0.12883120775222778
,345,,0.1442500799894333
,346,,0.23391765356063843
,347,,0.13551099598407745
,348,,0.21671536564826965
,349,,0.23816514015197754
,350,,0.24521861970424652
,351,,0.15064075589179993
,352,,0.16102014482021332
,353,,0.19825217127799988
,354,,0.14504946768283844
,355,,0.16293856501579285
,356,,0.12508229911327362
,357,,0.12862557172775269
,358,,0.2604978382587433
,359,,0.13285069167613983
,360,,0.16096949577331543
,361,,0.2570537030696869
,362,,0.17813143134117126
,363,,0.17974035441875458
,364,,0.1782284826040268
,365,,0.16378651559352875
,366,,0.2614783048629761
,367,,0.14945131540298462
,368,,0.18330521881580353
,369,,0.12988100945949554
,370,,0.1562659740447998
,371,,0.12746882438659668
,372,,0.13958775997161865
,373,,0.14215470850467682
,374,,0.1346130669116974
,375,,0.12780199944972992
,376,,0.2358415573835373
,377,,0.15845243632793427
,378,,0.2023817002773285
,379,,0.1591920107603073
,380,,0.17867784202098846
,381,,0.17378759384155273
,382,,0.13538077473640442
,383,,0.15907733142375946
,384,,0.15620732307434082
,385,,0.17540979385375977
,386,,0.1596531867980957
,387,,0.16295088827610016
,388,,0.25538620352745056
,389,,0.1666257232427597
,390,,0.1471574604511261
,391,,0.1416814774274826
,392,,0.14903473854064941
,393,,0.1534181535243988
,394,,0.1408841758966446
,395,,0.1631149798631668
,396,,0.16290348768234253
,397,,0.2502797544002533
,398,,0.14408425986766815
,399,,0.1952296793460846
,400,,0.2645706832408905
,401,,0.16439230740070343
,402,,0.1909967064857483
,403,,0.1490478813648224
,404,,0.26068225502967834
,405,,0.14964231848716736
,406,,0.12886235117912292
,407,,0.17365184426307678
,408,,0.15024200081825256
,409,,0.1341136246919632
,410,,0.1423693299293518
,411,,0.15739095211029053
,412,,0.14316105842590332
,413,,0.25311556458473206
,414,,0.1429813951253891
,415,,0.16790585219860077
,416,,0.19254393875598907
,417,,0.20962852239608765
,418,,0.1516815572977066
,419,,0.16220048069953918
,420,,0.1779577136039734
,421,,0.1840718388557434
,422,,0.20639027655124664
,423,,0.1583404690027237
,424,,0.16072148084640503
,425,,0.12907123565673828
,426,,0.1637440025806427
,427,,0.19179531931877136
,428,,0.15725795924663544
,429,,0.14252223074436188
,430,,0.21597620844841003
,431,,0.1749061495065689
,432,,0.15768316388130188
,433,,0.16377128660678864
,434,,0.14493831992149353
,435,,0.150226891040802
,436,,0.14765258133411407
,437,,0.15984077751636505
,438,,0.16596619784832
,439,,0.13444243371486664
,440,,0.16643083095550537
,441,,0.14197516441345215
,442,,0.14583005011081696
,443,,0.12788908183574677
,444,,0.1534900963306427
,445,,0.18040655553340912
,446,,0.17104847729206085
,447,,0.18895882368087769
,448,,0.16180966794490814
,449,,0.1649249792098999
,450,,0.1450953483581543
,451,,0.16497547924518585
,452,,0.16645298898220062
,453,,0.15374161303043365
,454,,0.17346929013729095
,455,,0.1448732167482376
,456,,0.1426924169063568
,457,,0.1430276781320572
,458,,0.18548519909381866
,459,,0.16399863362312317
,460,,0.14947089552879333
,461,,0.16024376451969147
,462,,0.16362492740154266
,463,,0.1656961739063263
,464,,0.17229756712913513
,465,,0.17971022427082062
,466,,0.16858643293380737
,467,,0.15190796554088593
,468,,0.13442343473434448
,469,,0.25563856959342957
,470,,0.1982152760028839
,471,,0.14785613119602203
,472,,0.16384445130825043
,473,,0.16196872293949127
,474,,0.18039004504680634
,475,,0.12870600819587708
,476,,0.16417501866817474
,477,,0.13327428698539734
,478,,0.14281389117240906
,479,,0.14363741874694824
,480,,0.13888607919216156
,481,,0.1359136700630188
,482,,0.15304824709892273
,483,,0.26818957924842834
,484,,0.1658972054719925
,485,,0.19676904380321503
,486,,0.20240984857082367
,487,,0.16489249467849731
,488,,0.21826286613941193
,489,,0.14582589268684387
,490,,0.1359165459871292
,491,,0.19908711314201355
,492,,0.14121484756469727
,493,,0.13237357139587402
,494,,0.18713435530662537
,495,,0.1495203822851181
,496,,0.15732169151306152
,497,,0.2038174718618393
,498,,0.12774215638637543
,499,,0.14629864692687988
,500,,0.23777034878730774
,501,,0.16422927379608154
,502,,0.1565569043159485
,503,,0.13253742456436157
,504,,0.2583375871181488
,505,,0.1539348065853119
,506,,0.1342318058013916
,507,,0.1410830318927765
,508,,0.15536846220493317
,509,,0.12420614808797836
,510,,0.17993174493312836
,511,,0.16532494127750397
,512,,0.2622821629047394
,513,,0.12786118686199188
,514,,0.1333991289138794
,515,,0.1451272815465927
,516,,0.14513815939426422
,517,,0.15038345754146576
,518,,0.1305750161409378
,519,,0.1516512632369995
,520,,0.14184187352657318
,521,,0.17167088389396667
,522,,0.21234844624996185
,523,,0.17927683889865875
,524,,0.12599948048591614
,525,,0.14582763612270355
,526,,0.1440575271844864
,527,,0.14711850881576538
,528,,0.14175112545490265
,529,,0.12643280625343323
,530,,0.2435179203748703
,531,,0.1603730022907257
,532,,0.14329011738300323
,533,,0.1471511274576187
,534,,0.15813004970550537
,535,,0.18317346274852753
,536,,0.1426479071378708
,537,,0.15444694459438324
,538,,0.1582333892583847
,539,,0.16529671847820282
,540,,0.15969571471214294
,541,,0.14942874014377594
,542,,0.13977845013141632
,543,,0.15554457902908325
,544,,0.14497911930084229
,545,,0.14760227501392365
,546,,0.1991296410560608
,547,,0.17564913630485535
,548,,0.14421609044075012
,549,,0.15232136845588684
,550,,0.1636868566274643
,551,,0.1592440903186798
,552,,0.2747415006160736
,553,,0.21448677778244019
,554,,0.14097073674201965
,555,,0.16419552266597748
,556,,0.14691799879074097
,557,,0.16365043818950653
,558,,0.14290723204612732
,559,,0.14404620230197906
,560,,0.14550922811031342
,561,,0.14532014727592468
,562,,0.14476531744003296
,563,,0.12955525517463684
,564,,0.13156114518642426
,565,,0.15085938572883606
,566,,0.14236702024936676
,567,,0.16396136581897736
,568,,0.15565669536590576
,569,,0.15776926279067993
,570,,0.1271306425333023
,571,,0.19932694733142853
,572,,0.15702277421951294
,573,,0.14680685102939606
,574,,0.1627759337425232
,575,,0.269757479429245
,576,,0.20604488253593445
,577,,0.13802264630794525
,578,,0.15714719891548157
,579,,0.1477239727973938
,580,,0.159133642911911
,581,,0.16268092393875122
,582,,0.15942451357841492
,583,,0.1948874592781067
,584,,0.12765595316886902
,585,,0.13046027719974518
,586,,0.17129731178283691
,587,,0.12822175025939941
,588,,0.259546160697937
,589,,0.17802046239376068
,590,,0.21667170524597168
,591,,0.14412029087543488
,592,,0.15608182549476624
,593,,0.155949205160141
,594,,0.14095687866210938
,595,,0.14501169323921204
,596,,0.14159201085567474
,597,,0.1345890611410141
,598,,0.14557145535945892
,599,,0.16581864655017853
,600,,0.14070993661880493
,601,,0.25329241156578064
,602,,0.1672971397638321
,603,,0.15073806047439575
,604,,0.15943403542041779
,605,,0.15748226642608643
,606,,0.147455096244812
,607,,0.13155247271060944
,608,,0.1644567996263504
,609,,0.1860295534133911
,610,,0.22361834347248077
,611,,0.15731261670589447
,612,,0.14736506342887878
,613,,0.1586497277021408
,614,,0.2757413387298584
,615,,0.14898931980133057
,616,,0.15540800988674164
,617,,0.2897651195526123
,618,,0.16453108191490173
,619,,0.12963463366031647
,620,,0.15032930672168732
,621,,0.15664486587047577
,622,,0.12468115240335464
,623,,0.15787343680858612
,624,,0.14285613596439362
,625,,0.14154650270938873
,626,,0.12883499264717102
,627,,0.1919109970331192
,628,,0.1627778708934784
,629,,0.16509447991847992
,630,,0.14092092216014862
,631,,0.15081001818180084
,632,,0.16690754890441895
,633,,0.13235963881015778
,634,,0.15388594567775726
,635,,0.16446545720100403
,636,,0.1446821689605713
,637,,0.16588519513607025
,638,,0.14466969668865204
,639,,0.16346874833106995
,640,,0.14414802193641663
,641,,0.14259213209152222
,642,,0.1634000688791275
,643,,0.16096186637878418
,644,,0.16440582275390625
,645,,0.1515730321407318
,646,,0.20360788702964783
,647,,0.16322842240333557
,648,,0.2170562744140625
,649,,0.15163543820381165
,650,,0.14448504149913788
,651,,0.2526286840438843
,652,,0.16033285856246948
,653,,0.1446421593427658
,654,,0.16427519917488098
,655,,0.25845006108283997
,656,,0.147468701004982
,657,,0.12837493419647217
,658,,0.15944308042526245
,659,,0.16199664771556854
,660,,0.15435978770256042
,661,,0.14719535410404205
,662,,0.16142630577087402
,663,,0.15916059911251068
,664,,0.12516526877880096
,665,,0.1838357299566269
,666,,0.1433803290128708
,667,,0.18459713459014893
,668,,0.141540989279747
,669,,0.1523531824350357
,670,,0.14561451971530914
,671,,0.16248719394207
,672,,0.16250278055667877
,673,,0.14852534234523773
,674,,0.248947411775589
,675,,0.21878941357135773
,676,,0.14781247079372406
,677,,0.1474171280860901
,678,,0.13386505842208862
,679,,0.1584920436143875
,680,,0.17081740498542786
,681,,0.14796502888202667
,682,,0.15568457543849945
,683,,0.19732506573200226
,684,,0.14827771484851837
,685,,0.15867939591407776
,686,,0.13502530753612518
,687,,0.14724130928516388
,688,,0.1472461223602295
,689,,0.15840499103069305
,690,,0.15717053413391113
,691,,0.1900256723165512
,692,,0.13445083796977997
,693,,0.17373092472553253
,694,,0.16742832958698273
,695,,0.16055399179458618
,696,,0.1638171672821045
,697,,0.16077850759029388
,698,,0.14427636563777924
,699,,0.26244935393333435
,700,,0.15524427592754364
,701,,0.15341806411743164
,702,,0.1552918702363968
,703,,0.15157437324523926
,704,,0.12465492635965347
,705,,0.17630842328071594
,706,,0.16344690322875977
,707,,0.1766747087240219
,708,,0.12808409333229065
,709,,0.12799687683582306
,710,,0.16790668666362762
,711,,0.16232018172740936
,712,,0.15929386019706726
,713,,0.15212492644786835
,714,,0.14512477815151215
,715,,0.15017780661582947
,716,,0.15462413430213928
,717,,0.1508842408657074
,718,,0.1505860835313797
,719,,0.14303499460220337
,720,,0.1264590322971344
,721,,0.15136903524398804
,722,,0.13710454106330872
,723,,0.277535617351532
,724,,0.16821850836277008
,725,,0.1510927677154541
,726,,0.1567905843257904
,727,,0.14748436212539673
,728,,0.16429395973682404
,729,,0.20659060776233673
,730,,0.26071080565452576
,731,,0.14398089051246643
,732,,0.17806975543498993
,733,,0.17176035046577454
,734,,0.14456842839717865
,735,,0.1299121230840683
,736,,0.1464369148015976
,737,,0.16386258602142334
,738,,0.1468556672334671
,739,,0.17008480429649353
,740,,0.16377180814743042
,741,,0.14724576473236084
,742,,0.13288149237632751
,743,,0.1515670120716095
,744,,0.14315684139728546
,745,,0.12989051640033722
,746,,0.14421381056308746
,747,,0.13985805213451385
,748,,0.14753563702106476
,749,,0.15593211352825165
,750,,0.16262105107307434
,751,,0.20181891322135925
,752,,0.1422249972820282
,753,,0.152907133102417
,754,,0.1424386352300644
,755,,0.18081052601337433
,756,,0.2191888391971588
,757,,0.1556261032819748
,758,,0.15275415778160095
,759,,0.14115068316459656
,760,,0.14198270440101624
,761,,0.13581441342830658
,762,,0.15826626121997833
,763,,0.13559788465499878
,764,,0.13668467104434967
,765,,0.1585369110107422
,766,,0.17640310525894165
,767,,0.1657356172800064
,768,,0.1530100405216217
,769,,0.1768377274274826
,770,,0.14147500693798065
,771,,0.14032189548015594
,772,,0.17309784889221191
,773,,0.21080292761325836
,774,,0.12753182649612427
,775,,0.15333518385887146
,776,,0.14359964430332184
,777,,0.24426262080669403
,778,,0.1742800921201706
,779,,0.17678894102573395
,780,,0.1435312032699585
,781,,0.15637917816638947
,782,,0.1400546431541443
,783,,0.15917788445949554
,784,,0.15248236060142517
,785,,0.21511660516262054
,786,,0.1341710388660431
,787,,0.18856002390384674
,788,,0.24879993498325348
,789,,0.17350028455257416
,790,,0.16424386203289032
,791,,0.1484093964099884
,792,,0.14500866830348969
,793,,0.14313364028930664
,794,,0.14348284900188446
,795,,0.1698140799999237
,796,,0.15890194475650787
,797,,0.16383440792560577
,798,,0.1676102727651596
,799,,0.16320709884166718
,800,,0.16350553929805756
,801,,0.130150705575943
,802,,0.211156964302063
,803,,0.2618733048439026
,804,,0.1675119251012802
,805,,0.2591458857059479
,806,,0.1688614934682846
,807,,0.1264462172985077
,808,,0.1625048667192459
,809,,0.16767963767051697
,810,,0.14219973981380463
,811,,0.14522215723991394
,812,,0.17618077993392944
,813,,0.12684981524944305
,814,,0.2506634294986725
,815,,0.24886277318000793
,816,,0.17300957441329956
,817,,0.16185536980628967
,818,,0.14397308230400085
,819,,0.15727843344211578
,820,,0.15159323811531067
,821,,0.2638425827026367
,822,,0.14272566139698029
,823,,0.1268184930086136
,824,,0.13512670993804932
,825,,0.16018185019493103
,826,,0.12682625651359558
,827,,0.15405717492103577
,828,,0.1524413526058197
,829,,0.25704285502433777
,830,,0.18146827816963196
,831,,0.13063524663448334
,832,,0.15817566215991974
,833,,0.1634741574525833
,834,,0.13942070305347443
,835,,0.167428120970726
,836,,0.13433058559894562
,837,,0.16143976151943207
,838,,0.15221816301345825
,839,,0.15325726568698883
,840,,0.1666094809770584
,841,,0.15808932483196259
,842,,0.15822459757328033
,843,,0.25803011655807495
,844,,0.14407046139240265
,845,,0.1628449410200119
,846,,0.15451401472091675
,847,,0.15968750417232513
,848,,0.14842499792575836
,849,,0.2723032534122467
,850,,0.16124853491783142
,851,,0.16093674302101135
,852,,0.15894342958927155
,853,,0.14366072416305542
,854,,0.26015931367874146
,855,,0.15620854496955872
,856,,0.14357958734035492
,857,,0.14658859372138977
,858,,0.24535362422466278
,859,,0.1303844302892685
,860,,0.131087526679039
,861,,0.14463652670383453
,862,,0.1628306657075882
,863,,0.16379469633102417
,864,,0.12452871352434158
,865,,0.17389895021915436
,866,,0.14441002905368805
,867,,0.12886153161525726
,868,,0.1275746375322342
,869,,0.15820857882499695
,870,,0.2692078649997711
,871,,0.17531554400920868
,872,,0.16384322941303253
,873,,0.18307781219482422
,874,,0.1464768946170807
,875,,0.2662505507469177
,876,,0.1574382483959198
,877,,0.14382396638393402
,878,,0.15974391996860504
,879,,0.13517792522907257
,880,,0.27272120118141174
,881,,0.15512129664421082
,882,,0.14840973913669586
,883,,0.13314244151115417
,884,,0.14977145195007324
,885,,0.16788369417190552
,886,,0.21516326069831848
,887,,0.17397025227546692
,888,,0.15546371042728424
,889,,0.19119833409786224
,890,,0.23824767768383026
,891,,0.14148329198360443
,892,,0.15077164769172668
,893,,0.14934854209423065
,894,,0.14601324498653412
,895,,0.2786978483200073
,896,,0.1334284394979477
,897,,0.15383557975292206
,898,,0.12748152017593384
,899,,0.1622982621192932
,900,,0.14513427019119263
,901,,0.14442595839500427
,902,,0.16187569499015808
,903,,0.12520189583301544
,904,,0.16268467903137207
,905,,0.16494175791740417
,906,,0.16600310802459717
,907,,0.19781538844108582
,908,,0.17741505801677704
,909,,0.22234031558036804
,910,,0.14187206327915192
,911,,0.15541352331638336
,912,,0.14601534605026245
,913,,0.1584608405828476
,914,,0.1453804224729538
,915,,0.2734907567501068
,916,,0.16808471083641052
,917,,0.16226345300674438
,918,,0.1417381465435028
,919,,0.13171353936195374
,920,,0.27486371994018555
,921,,0.1543213129043579
,922,,0.1664871871471405
,923,,0.15560269355773926
,924,,0.27479079365730286
,925,,0.15723088383674622
,926,,0.17513515055179596
,927,,0.26654595136642456
,928,,0.1671014130115509
,929,,0.14474107325077057
,930,,0.14126865565776825
,931,,0.1623682677745819
,932,,0.16801616549491882
,933,,0.18256279826164246
,934,,0.12688283622264862
,935,,0.14422543346881866
,936,,0.15818007290363312
,937,,0.15165536105632782
,938,,0.20517073571681976
,939,,0.14989107847213745
,940,,0.1357998549938202
,941,,0.15168890357017517
,942,,0.1443498730659485
,943,,0.16116152703762054
,944,,0.158390611410141
,945,,0.1419927179813385
,946,,0.14500826597213745
,947,,0.16248385608196259
,948,,0.1447640061378479
,949,,0.12801973521709442
,950,,0.13561885058879852
,951,,0.13231824338436127
,952,,0.127103790640831
,953,,0.16588978469371796
,954,,0.14327079057693481
,955,,0.13401789963245392
,956,,0.1395348757505417
,957,,0.1652182638645172
,958,,0.16704967617988586
,959,,0.16590432822704315
,960,,0.12887690961360931
,961,,0.1641324907541275
,962,,0.18006981909275055
,963,,0.135659858584404
,964,,0.18182311952114105
,965,,0.2414403110742569
,966,,0.13150498270988464
,967,,0.16437000036239624
,968,,0.17803838849067688
,969,,0.1394938975572586
,970,,0.19095852971076965
,971,,0.1582319438457489
,972,,0.16908343136310577
,973,,0.15780559182167053
,974,,0.15906889736652374
,975,,0.2001127153635025
,976,,0.26971757411956787
,977,,0.1595681607723236
,978,,0.1266813427209854
,979,,0.1651870161294937
,980,,0.14814570546150208
,981,,0.1714099794626236
,982,,0.16493993997573853
,983,,0.18020808696746826
,984,,0.12957355380058289
,985,,0.13502085208892822
,986,,0.1331026703119278
,987,,0.14333531260490417
,988,,0.28189411759376526
,989,,0.1341419517993927
,990,,0.14929214119911194
,991,,0.24723725020885468
,992,,0.16219250857830048
,993,,0.13577698171138763
,994,,0.12668326497077942
,995,,0.1443389654159546
,996,,0.16189320385456085
,997,,0.18193280696868896
,998,,0.1537400335073471
,999,,0.16541709005832672
,1000,,0.09598808735609055
,1001,,0.16730128228664398
,1002,,0.09972850233316422
,1003,,0.17761147022247314
,1004,,0.16903962194919586
,1005,,0.19265581667423248
,1006,,0.0686163380742073
,1007,,0.09503278881311417
,1008,,0.17013812065124512
,1009,,0.17254538834095
,1010,,0.06822953373193741
,1011,,0.1394830048084259
,1012,,0.1768655776977539
,1013,,0.13817687332630157
,1014,,0.1863725334405899
,1015,,0.1905575841665268
,1016,,0.17629379034042358
,1017,,0.13849684596061707
,1018,,0.18125905096530914
,1019,,0.1737452894449234
,1020,,0.1026952788233757
,1021,,0.17914645373821259
,1022,,0.0941876545548439
,1023,,0.13888178765773773
,1024,,0.09584344923496246
,1025,,0.18243227899074554
,1026,,0.1038961410522461
,1027,,0.18531766533851624
,1028,,0.1004360243678093
,1029,,0.18727268278598785
,1030,,0.1813679337501526
,1031,,0.13831891119480133
,1032,,0.18695570528507233
,1033,,0.06573600322008133
,1034,,0.06932917982339859
,1035,,0.06716699153184891
,1036,,0.18462710082530975
,1037,,0.18750396370887756
,1038,,0.09527534991502762
,1039,,0.06866203248500824
,1040,,0.1721506416797638
,1041,,0.06616311520338058
,1042,,0.1746700555086136
,1043,,0.16584967076778412
,1044,,0.17562012374401093
,1045,,0.18712218105793
,1046,,0.17098048329353333
,1047,,0.18579624593257904
,1048,,0.17312397062778473
,1049,,0.19654271006584167
,1050,,0.13965365290641785
